Tengo,Salario.mensual.BRUTO..en.tu.moneda.local.,X.Tenés.guardias._No,X.Tenés.guardias._Sí..activa,X.Tenés.guardias._Sí..pasiva,X.Programás.como.hobbie._No,X.Programás.como.hobbie._Sí,X.Tuviste.ajustes.por.inflación.en.2019._Dos,X.Tuviste.ajustes.por.inflación.en.2019._Más.de.tres,X.Tuviste.ajustes.por.inflación.en.2019._No,X.Tuviste.ajustes.por.inflación.en.2019._Tres,X.Tuviste.ajustes.por.inflación.en.2019._Uno
34,300000,0,0,1,0,1,0,0,0,1,0
32,210000,1,0,0,1,0,1,0,0,0,0
38,48000,1,0,0,1,0,1,0,0,0,0
26,98000,1,0,0,0,1,0,0,0,1,0
39,640000,1,0,0,1,0,0,0,1,0,0
28,60000,1,0,0,0,1,0,0,0,1,0
46,98750,1,0,0,1,0,0,0,0,1,0
28,103000,1,0,0,1,0,1,0,0,0,0
29,73000,1,0,0,1,0,0,0,0,0,1
38,97000,1,0,0,0,1,0,0,0,1,0
23,61000,1,0,0,1,0,0,1,0,0,0
23,70000,1,0,0,1,0,1,0,0,0,0
36,55000,1,0,0,0,1,0,0,0,0,1
43,100000,1,0,0,0,1,1,0,0,0,0
27,175000,0,0,1,0,1,1,0,0,0,0
36,52000,1,0,0,1,0,1,0,0,0,0
26,30000,1,0,0,0,1,0,0,1,0,0
46,152000,0,0,1,0,1,0,0,0,0,1
27,58000,1,0,0,1,0,1,0,0,0,0
32,50000,0,1,0,0,1,1,0,0,0,0
22,39000,0,1,0,0,1,0,0,0,0,1
36,250000,1,0,0,1,0,0,1,0,0,0
46,120000,1,0,0,1,0,0,0,0,1,0
38,150000,0,0,1,1,0,0,0,0,1,0
28,88000,1,0,0,0,1,1,0,0,0,0
38,84307,1,0,0,0,1,0,0,0,0,1
25,73500,1,0,0,1,0,0,0,0,1,0
22,20000,1,0,0,0,1,0,0,1,0,0
38,225,1,0,0,0,1,0,0,0,1,0
38,225,1,0,0,0,1,0,0,0,1,0
32,74694,1,0,0,0,1,0,0,0,0,1
40,142000,0,0,1,1,0,0,0,0,1,0
40,115500,1,0,0,1,0,0,0,1,0,0
31,45000,1,0,0,1,0,0,0,0,0,1
27,86000,1,0,0,1,0,1,0,0,0,0
35,150000,1,0,0,0,1,1,0,0,0,0
25,107800,0,0,1,1,0,0,0,0,0,1
33,123000,1,0,0,0,1,1,0,0,0,0
25,63000,1,0,0,0,1,1,0,0,0,0
26,40000,1,0,0,1,0,1,0,0,0,0
29,105000,1,0,0,1,0,0,0,0,1,0
27,130000,1,0,0,1,0,0,0,1,0,0
37,93000,0,0,1,0,1,1,0,0,0,0
31,130000,0,1,0,1,0,1,0,0,0,0
33,127000,1,0,0,0,1,1,0,0,0,0
29,110000,1,0,0,1,0,1,0,0,0,0
39,141000,0,1,0,1,0,0,0,0,0,1
41,180000,1,0,0,0,1,1,0,0,0,0
31,133600,0,0,1,1,0,1,0,0,0,0
31,133600,0,0,1,1,0,1,0,0,0,0
36,160000,0,0,1,1,0,1,0,0,0,0
22,45000,1,0,0,0,1,0,0,1,0,0
35,107000,1,0,0,1,0,0,0,0,0,1
27,145000,1,0,0,0,1,0,0,0,1,0
35,55200,1,0,0,1,0,0,0,0,1,0
41,54280,1,0,0,0,1,1,0,0,0,0
31,35000,1,0,0,0,1,0,0,0,0,1
28,90000,1,0,0,1,0,1,0,0,0,0
38,98000,1,0,0,1,0,1,0,0,0,0
38,169000,1,0,0,0,1,1,0,0,0,0
27,55000,1,0,0,1,0,0,0,1,0,0
35,123000,1,0,0,1,0,0,0,0,0,1
28,123000,0,0,1,1,0,1,0,0,0,0
25,6777729990111,1,0,0,1,0,0,0,1,0,0
22,49000,1,0,0,0,1,0,0,1,0,0
25,60000,1,0,0,1,0,1,0,0,0,0
25,44000,0,0,1,0,1,1,0,0,0,0
29,105000,1,0,0,1,0,0,0,0,1,0
31,50500,1,0,0,0,1,1,0,0,0,0
33,80000,0,0,1,0,1,0,0,0,0,1
36,70000,1,0,0,1,0,0,0,0,0,1
29,105000,1,0,0,1,0,0,0,0,1,0
31,95583,0,0,1,1,0,0,0,0,1,0
29,91000,0,1,0,0,1,1,0,0,0,0
26,120000,1,0,0,1,0,1,0,0,0,0
29,72000,1,0,0,1,0,0,0,1,0,0
28,70000,1,0,0,1,0,1,0,0,0,0
31,40700,1,0,0,0,1,0,0,0,0,1
29,68555,1,0,0,1,0,0,1,0,0,0
46,190000,1,0,0,1,0,1,0,0,0,0
46,200000,1,0,0,1,0,1,0,0,0,0
24,25000,1,0,0,0,1,0,0,1,0,0
37,80000,1,0,0,0,1,0,0,0,0,1
44,120000,0,0,1,0,1,1,0,0,0,0
32,38900,1,0,0,0,1,0,0,0,0,1
24,40670,1,0,0,0,1,0,0,1,0,0
28,89000,1,0,0,0,1,0,0,0,1,0
31,39517,1,0,0,1,0,1,0,0,0,0
25,98000,0,0,1,1,0,1,0,0,0,0
29,148000,1,0,0,0,1,0,1,0,0,0
24,74000,0,0,1,0,1,0,0,1,0,0
33,57000,1,0,0,0,1,1,0,0,0,0
39,109400,0,0,1,0,1,1,0,0,0,0
44,160000,1,0,0,1,0,1,0,0,0,0
29,28500,1,0,0,1,0,0,0,0,0,1
41,104000,1,0,0,0,1,1,0,0,0,0
32,130000,0,0,1,0,1,1,0,0,0,0
35,85,1,0,0,1,0,1,0,0,0,0
26,120,0,0,1,0,1,0,0,0,1,0
46,65000,1,0,0,0,1,1,0,0,0,0
22,46000,1,0,0,0,1,0,0,1,0,0
46,178000,0,0,1,1,0,0,0,0,1,0
42,62000,1,0,0,1,0,0,0,0,0,1
27,125000,0,1,0,0,1,1,0,0,0,0
45,180000,0,0,1,0,1,1,0,0,0,0
32,50000,1,0,0,0,1,0,0,0,0,1
22,35000,1,0,0,0,1,0,0,0,0,1
34,78000,0,0,1,0,1,1,0,0,0,0
35,110000,1,0,0,0,1,1,0,0,0,0
27,35000,1,0,0,0,1,0,0,1,0,0
44,204300,0,0,1,1,0,1,0,0,0,0
31,40000,1,0,0,1,0,0,0,1,0,0
42,75000,1,0,0,1,0,0,0,0,1,0
26,40000,1,0,0,0,1,0,0,1,0,0
36,55000,1,0,0,0,1,0,0,1,0,0
43,85000,1,0,0,1,0,1,0,0,0,0
36,200000,1,0,0,0,1,0,1,0,0,0
40,13000,1,0,0,0,1,0,0,1,0,0
28,120000,1,0,0,0,1,0,0,1,0,0
30,77000,1,0,0,1,0,1,0,0,0,0
43,70000,1,0,0,0,1,1,0,0,0,0
41,97000,1,0,0,0,1,0,0,0,1,0
43,102000,1,0,0,0,1,1,0,0,0,0
27,79180,1,0,0,1,0,0,0,0,1,0
23,90000,1,0,0,0,1,1,0,0,0,0
45,112000,1,0,0,1,0,0,0,1,0,0
26,80000,1,0,0,1,0,0,0,1,0,0
33,85000,1,0,0,0,1,1,0,0,0,0
42,185000,0,0,1,1,0,1,0,0,0,0
24,43000,1,0,0,0,1,0,0,0,1,0
26,68098,1,0,0,1,0,1,0,0,0,0
26,80539,0,1,0,0,1,1,0,0,0,0
46,50000,0,0,1,1,0,0,0,0,1,0
25,53000,0,0,1,0,1,1,0,0,0,0
33,69000,0,0,1,0,1,0,0,0,0,1
36,101000,0,0,1,1,0,1,0,0,0,0
30,52320,1,0,0,1,0,0,1,0,0,0
24,38500,1,0,0,1,0,0,0,0,1,0
42,94000,0,0,1,1,0,1,0,0,0,0
24,70000,1,0,0,0,1,0,1,0,0,0
46,150000,1,0,0,1,0,0,0,1,0,0
22,46000,1,0,0,0,1,0,0,0,0,1
22,33400,1,0,0,0,1,0,0,0,0,1
24,75000,1,0,0,0,1,1,0,0,0,0
30,130000,1,0,0,1,0,0,0,0,1,0
31,48600,1,0,0,0,1,1,0,0,0,0
32,90000,1,0,0,0,1,0,0,0,1,0
46,95000,1,0,0,1,0,0,0,0,0,1
36,345000,0,0,1,0,1,0,0,0,1,0
22,31000,1,0,0,0,1,0,0,0,0,1
32,120000,1,0,0,1,0,0,0,1,0,0
25,127000,1,0,0,0,1,1,0,0,0,0
36,315000,1,0,0,0,1,0,0,1,0,0
31,67000,1,0,0,1,0,1,0,0,0,0
39,116453,1,0,0,1,0,0,0,1,0,0
23,55000,1,0,0,1,0,0,0,0,0,1
35,110000,0,0,1,0,1,1,0,0,0,0
45,385000,1,0,0,0,1,1,0,0,0,0
34,49175,1,0,0,0,1,1,0,0,0,0
33,100600,1,0,0,1,0,0,0,0,0,1
23,43000,1,0,0,1,0,1,0,0,0,0
41,71000,0,0,1,1,0,0,0,0,1,0
32,450000,1,0,0,1,0,0,0,1,0,0
34,60000,1,0,0,1,0,0,0,0,0,1
46,40000,1,0,0,1,0,0,0,0,0,1
24,43000,1,0,0,0,1,0,0,0,1,0
33,60000,1,0,0,0,1,0,0,1,0,0
26,45000,1,0,0,0,1,0,0,0,0,1
24,304000,1,0,0,1,0,0,0,1,0,0
29,61000,1,0,0,0,1,1,0,0,0,0
22,40000,1,0,0,0,1,1,0,0,0,0
30,46000,0,0,1,0,1,0,0,0,1,0
22,49200,1,0,0,0,1,0,0,0,1,0
25,70000,0,1,0,0,1,1,0,0,0,0
36,55000,1,0,0,1,0,0,0,0,1,0
33,154000,1,0,0,0,1,1,0,0,0,0
22,22000,1,0,0,0,1,1,0,0,0,0
41,95000,1,0,0,1,0,0,0,0,0,1
30,72000,1,0,0,1,0,0,0,1,0,0
22,70000,1,0,0,0,1,0,0,0,1,0
27,140000,0,0,1,0,1,1,0,0,0,0
30,36000,1,0,0,1,0,1,0,0,0,0
28,100000,1,0,0,0,1,0,0,0,0,1
27,63000,1,0,0,1,0,0,0,1,0,0
39,48000,1,0,0,0,1,1,0,0,0,0
40,170000,1,0,0,1,0,0,1,0,0,0
46,160000,0,0,1,0,1,1,0,0,0,0
23,71000,1,0,0,0,1,0,0,0,0,1
22,49000,1,0,0,1,0,1,0,0,0,0
34,85000,1,0,0,0,1,0,0,1,0,0
29,48000,1,0,0,1,0,1,0,0,0,0
27,58000,1,0,0,0,1,1,0,0,0,0
28,66000,1,0,0,1,0,1,0,0,0,0
25,48496.73,1,0,0,1,0,1,0,0,0,0
30,115500,1,0,0,0,1,1,0,0,0,0
24,65000,1,0,0,0,1,1,0,0,0,0
37,130000,1,0,0,0,1,1,0,0,0,0
34,415233,0,0,1,1,0,0,0,0,1,0
25,70000,1,0,0,1,0,1,0,0,0,0
46,55000,1,0,0,1,0,0,0,0,0,1
25,37000,1,0,0,0,1,0,0,1,0,0
39,39235.9,1,0,0,1,0,0,0,0,0,1
39,56000,1,0,0,1,0,1,0,0,0,0
33,77815,1,0,0,0,1,1,0,0,0,0
46,240000,1,0,0,1,0,0,0,1,0,0
35,55000,1,0,0,1,0,0,0,1,0,0
22,35000,1,0,0,0,1,0,0,1,0,0
43,230000,1,0,0,1,0,0,0,0,1,0
24,45000,1,0,0,1,0,1,0,0,0,0
30,175000,1,0,0,1,0,0,1,0,0,0
33,111600,0,1,0,0,1,1,0,0,0,0
46,70.594,0,0,1,0,1,0,0,0,0,1
30,79000,1,0,0,1,0,1,0,0,0,0
45,230000,0,1,0,0,1,1,0,0,0,0
22,55000,1,0,0,0,1,0,1,0,0,0
22,33750,1,0,0,0,1,0,0,1,0,0
46,180000,1,0,0,0,1,1,0,0,0,0
22,51000,1,0,0,0,1,1,0,0,0,0
25,48000,1,0,0,1,0,1,0,0,0,0
34,92000,1,0,0,0,1,0,0,0,0,1
33,139000,1,0,0,0,1,1,0,0,0,0
44,150000,1,0,0,1,0,0,0,0,0,1
23,40000,1,0,0,0,1,0,1,0,0,0
25,136647,0,0,1,0,1,1,0,0,0,0
22,22000,0,0,1,0,1,0,0,0,0,1
40,100000,1,0,0,0,1,0,0,0,0,1
29,87000,1,0,0,1,0,1,0,0,0,0
31,88200,1,0,0,0,1,0,0,0,1,0
31,108000,1,0,0,1,0,1,0,0,0,0
46,130000,1,0,0,0,1,0,0,0,0,1
37,80000,1,0,0,1,0,0,0,0,1,0
31,198000,1,0,0,0,1,0,1,0,0,0
40,140000,1,0,0,0,1,1,0,0,0,0
27,150000,1,0,0,1,0,1,0,0,0,0
38,120000,1,0,0,0,1,0,1,0,0,0
39,378000,0,0,1,1,0,0,0,0,1,0
26,153066,1,0,0,1,0,1,0,0,0,0
43,117000,1,0,0,1,0,1,0,0,0,0
34,70000,1,0,0,0,1,0,0,1,0,0
36,71500,1,0,0,0,1,1,0,0,0,0
24,77000,1,0,0,0,1,0,0,0,1,0
25,43000,0,0,1,0,1,0,0,0,0,1
28,50000,1,0,0,1,0,0,0,1,0,0
32,162500,0,0,1,0,1,0,0,0,0,1
30,118000,1,0,0,0,1,0,0,1,0,0
23,71300,1,0,0,1,0,0,0,0,0,1
23,55600,1,0,0,0,1,0,0,0,0,1
24,36144,1,0,0,1,0,1,0,0,0,0
46,40000,1,0,0,0,1,0,0,0,0,1
42,200000,0,0,1,0,1,0,0,0,1,0
30,75000,0,0,1,1,0,0,0,0,1,0
46,132000,0,0,1,1,0,0,0,0,0,1
35,110000,1,0,0,0,1,0,0,0,0,1
45,148000,1,0,0,0,1,0,1,0,0,0
29,149279,1,0,0,0,1,0,1,0,0,0
29,61000,0,1,0,1,0,0,0,1,0,0
42,115000,0,0,1,0,1,0,1,0,0,0
23,28000,1,0,0,1,0,1,0,0,0,0
36,125000,1,0,0,1,0,0,1,0,0,0
34,80157,0,0,1,1,0,0,0,1,0,0
46,135000,1,0,0,0,1,0,0,1,0,0
28,120000,1,0,0,0,1,0,0,1,0,0
28,55000,1,0,0,0,1,0,0,0,0,1
30,10000,1,0,0,1,0,0,0,0,1,0
31,380000,1,0,0,0,1,0,0,1,0,0
31,37000,1,0,0,0,1,0,0,0,0,1
33,115000,0,0,1,1,0,0,1,0,0,0
22,60000,1,0,0,0,1,0,0,0,0,1
24,30800,1,0,0,0,1,0,0,0,0,1
23,55584,1,0,0,1,0,0,0,0,1,0
27,60000,1,0,0,1,0,0,0,1,0,0
30,52000,0,0,1,1,0,0,0,1,0,0
30,31000,1,0,0,1,0,0,0,0,0,1
40,35000,1,0,0,0,1,0,0,1,0,0
27,85000,1,0,0,1,0,0,0,0,1,0
46,46740,1,0,0,1,0,0,1,0,0,0
31,101000,0,0,1,1,0,0,0,0,1,0
31,60000,1,0,0,0,1,0,0,0,0,1
42,180000,1,0,0,1,0,0,0,0,1,0
37,70000,1,0,0,0,1,1,0,0,0,0
25,38000,1,0,0,0,1,1,0,0,0,0
43,315000,1,0,0,0,1,0,0,1,0,0
32,48000,1,0,0,1,0,1,0,0,0,0
46,64000,0,0,1,1,0,1,0,0,0,0
27,17821,1,0,0,0,1,0,0,0,0,1
41,75000,1,0,0,0,1,1,0,0,0,0
36,57,1,0,0,0,1,1,0,0,0,0
24,110000,0,0,1,1,0,0,0,0,0,1
33,93000,0,1,0,0,1,0,0,0,1,0
28,90000,1,0,0,0,1,0,0,0,1,0
33,93000,0,1,0,0,1,0,0,0,1,0
34,81000,1,0,0,1,0,1,0,0,0,0
35,55000,0,1,0,1,0,0,0,0,1,0
33,87000,0,0,1,1,0,1,0,0,0,0
28,35000,1,0,0,1,0,1,0,0,0,0
22,30500,1,0,0,0,1,0,0,0,0,1
31,70920,1,0,0,0,1,0,0,0,0,1
30,60000,1,0,0,1,0,0,0,0,0,1
28,27800,1,0,0,0,1,0,0,1,0,0
41,115000,1,0,0,1,0,0,1,0,0,0
22,36000,1,0,0,0,1,1,0,0,0,0
28,113000,0,0,1,0,1,1,0,0,0,0
30,59,0,0,1,1,0,1,0,0,0,0
30,78430,1,0,0,0,1,1,0,0,0,0
32,150000,0,0,1,0,1,0,0,0,1,0
32,94000,1,0,0,1,0,0,0,0,1,0
44,30,0,1,0,1,0,0,0,0,0,1
32,45000,1,0,0,0,1,1,0,0,0,0
34,43000,1,0,0,0,1,1,0,0,0,0
26,55125,1,0,0,1,0,0,0,1,0,0
41,80000,0,0,1,1,0,0,1,0,0,0
24,19,1,0,0,1,0,0,0,1,0,0
22,36.6,1,0,0,0,1,1,0,0,0,0
22,40000,1,0,0,0,1,0,0,0,1,0
31,92,1,0,0,0,1,1,0,0,0,0
33,45000,1,0,0,1,0,0,0,1,0,0
25,45000,1,0,0,0,1,0,0,1,0,0
30,68000,1,0,0,0,1,1,0,0,0,0
35,35000,1,0,0,1,0,0,0,0,1,0
39,115000,1,0,0,0,1,1,0,0,0,0
43,115000,0,1,0,1,0,0,0,1,0,0
22,74000,1,0,0,0,1,1,0,0,0,0
36,60000,1,0,0,1,0,1,0,0,0,0
37,650000,1,0,0,0,1,0,0,1,0,0
34,73000,0,0,1,0,1,1,0,0,0,0
22,25875,1,0,0,0,1,0,0,1,0,0
27,140000,0,0,1,1,0,1,0,0,0,0
37,80000,1,0,0,1,0,1,0,0,0,0
34,110000,1,0,0,0,1,1,0,0,0,0
42,32000,1,0,0,1,0,0,0,1,0,0
29,65000,1,0,0,0,1,0,0,0,0,1
39,80000,0,0,1,0,1,1,0,0,0,0
26,25000,1,0,0,0,1,0,0,1,0,0
28,90000,0,0,1,0,1,1,0,0,0,0
27,37200,1,0,0,0,1,0,0,1,0,0
41,108000,1,0,0,1,0,0,1,0,0,0
30,900000,1,0,0,0,1,0,0,0,1,0
36,44000,1,0,0,0,1,0,0,0,1,0
30,68000,1,0,0,0,1,0,0,1,0,0
26,72000,1,0,0,0,1,0,0,1,0,0
27,33000,1,0,0,1,0,0,0,1,0,0
29,55500,1,0,0,0,1,1,0,0,0,0
24,15000,1,0,0,1,0,0,0,0,0,1
31,37000,1,0,0,0,1,0,0,1,0,0
37,130000,0,0,1,1,0,0,0,0,1,0
44,190000,0,1,0,1,0,0,1,0,0,0
22,35000,1,0,0,1,0,0,0,0,0,1
23,44000,1,0,0,0,1,0,0,1,0,0
31,53000,1,0,0,1,0,1,0,0,0,0
28,80000,1,0,0,0,1,1,0,0,0,0
29,90000,1,0,0,0,1,0,0,1,0,0
28,66000,0,0,1,1,0,0,0,0,1,0
30,90000,1,0,0,0,1,0,0,0,1,0
30,48000,1,0,0,0,1,0,0,0,0,1
38,160000,1,0,0,0,1,0,1,0,0,0
24,128000,0,0,1,0,1,0,1,0,0,0
22,52000,0,0,1,0,1,0,0,0,0,1
36,160000,1,0,0,0,1,0,0,1,0,0
35,146000,0,0,1,0,1,1,0,0,0,0
24,110000,1,0,0,1,0,0,0,0,1,0
32,38500,1,0,0,0,1,0,0,0,0,1
28,157000,0,0,1,0,1,1,0,0,0,0
22,42000,1,0,0,0,1,0,0,0,0,1
33,34000,1,0,0,0,1,1,0,0,0,0
27,43000,0,0,1,1,0,0,0,1,0,0
46,190000,1,0,0,1,0,1,0,0,0,0
22,65000,1,0,0,0,1,0,0,1,0,0
42,97000,0,0,1,1,0,0,0,0,0,1
42,97000,0,0,1,1,0,0,0,0,0,1
34,220000,1,0,0,1,0,1,0,0,0,0
28,90000,1,0,0,1,0,0,0,0,1,0
25,47200,1,0,0,0,1,1,0,0,0,0
46,180000,1,0,0,1,0,1,0,0,0,0
31,50000,0,0,1,0,1,0,0,0,0,1
29,11500,1,0,0,0,1,0,0,0,1,0
27,75000,0,0,1,0,1,0,1,0,0,0
30,48000,1,0,0,1,0,0,0,0,0,1
28,105000,1,0,0,0,1,1,0,0,0,0
26,100000,1,0,0,0,1,0,0,0,0,1
34,174000,1,0,0,1,0,0,0,1,0,0
27,41000,1,0,0,0,1,0,0,0,0,1
22,28500,1,0,0,0,1,0,0,1,0,0
30,65000,1,0,0,0,1,0,0,1,0,0
32,150000,1,0,0,0,1,0,1,0,0,0
34,110000,1,0,0,0,1,1,0,0,0,0
35,90000,1,0,0,0,1,1,0,0,0,0
36,144000,1,0,0,1,0,0,0,0,1,0
42,82000,1,0,0,0,1,0,0,0,1,0
28,100000,0,0,1,1,0,0,0,0,1,0
27,80000,1,0,0,0,1,1,0,0,0,0
36,47000,1,0,0,1,0,0,0,0,1,0
23,71500,0,0,1,1,0,1,0,0,0,0
43,130000,1,0,0,1,0,1,0,0,0,0
25,52000,1,0,0,0,1,0,0,1,0,0
25,35665,1,0,0,1,0,1,0,0,0,0
42,50000,0,0,1,1,0,0,0,1,0,0
26,182000,0,0,1,0,1,0,1,0,0,0
30,85000,1,0,0,0,1,0,0,1,0,0
28,84500,1,0,0,1,0,0,0,0,0,1
36,74000,0,0,1,1,0,0,0,0,1,0
22,39000,1,0,0,0,1,0,0,0,0,1
27,80000,1,0,0,0,1,1,0,0,0,0
28,100800,1,0,0,0,1,0,0,0,1,0
28,49700,1,0,0,1,0,1,0,0,0,0
22,35000,1,0,0,1,0,0,0,1,0,0
33,109500,1,0,0,1,0,1,0,0,0,0
22,72641,1,0,0,0,1,0,0,0,1,0
24,51000,1,0,0,0,1,0,0,0,0,1
24,54500,0,0,1,0,1,0,0,0,0,1
42,105000,1,0,0,0,1,1,0,0,0,0
39,60000,1,0,0,1,0,1,0,0,0,0
31,47000,1,0,0,0,1,0,0,0,0,1
29,55000,1,0,0,0,1,0,0,0,0,1
33,240000,1,0,0,0,1,0,0,1,0,0
30,70000,1,0,0,1,0,0,0,0,0,1
27,33410.92,0,0,1,1,0,0,0,0,0,1
37,113643,0,1,0,1,0,0,0,1,0,0
23,18000,0,1,0,0,1,0,0,0,0,1
30,40000,1,0,0,0,1,0,0,1,0,0
33,100000,1,0,0,1,0,0,0,0,0,1
26,75000,1,0,0,1,0,1,0,0,0,0
41,127000,1,0,0,1,0,1,0,0,0,0
30,50000,0,0,1,0,1,1,0,0,0,0
25,39036,1,0,0,1,0,0,0,0,0,1
26,64640,1,0,0,1,0,0,0,0,1,0
30,24000,1,0,0,0,1,0,0,1,0,0
32,105000,1,0,0,0,1,0,0,0,1,0
45,310000,1,0,0,0,1,0,0,0,1,0
22,21000,1,0,0,0,1,0,0,1,0,0
32,228000,1,0,0,0,1,1,0,0,0,0
35,92000,0,0,1,1,0,0,0,0,1,0
28,45000,1,0,0,0,1,1,0,0,0,0
26,27,1,0,0,0,1,0,0,0,1,0
32,55000,1,0,0,1,0,0,0,1,0,0
31,79800,0,1,0,0,1,0,0,0,1,0
34,104000,1,0,0,0,1,1,0,0,0,0
32,165000,1,0,0,0,1,1,0,0,0,0
26,87000,1,0,0,1,0,0,0,0,1,0
29,42000,1,0,0,1,0,1,0,0,0,0
45,120000,0,0,1,0,1,0,0,0,1,0
24,70000,1,0,0,1,0,1,0,0,0,0
26,62000,0,0,1,0,1,0,0,0,1,0
22,47000,1,0,0,1,0,0,0,1,0,0
46,120000,1,0,0,1,0,0,0,0,0,1
29,75000,0,1,0,0,1,0,0,1,0,0
31,87000,1,0,0,1,0,0,0,0,1,0
42,49100,1,0,0,0,1,0,0,0,0,1
22,580000,1,0,0,1,0,1,0,0,0,0
24,90464,0,0,1,0,1,0,0,0,1,0
31,113000,0,0,1,0,1,1,0,0,0,0
39,500000,1,0,0,0,1,0,0,1,0,0
45,75000,0,1,0,1,0,1,0,0,0,0
27,58500,1,0,0,0,1,1,0,0,0,0
29,300000,1,0,0,1,0,0,0,1,0,0
31,83000,0,0,1,0,1,0,0,0,0,1
46,198000,1,0,0,0,1,0,0,0,0,1
36,77000,1,0,0,1,0,1,0,0,0,0
25,73000,1,0,0,0,1,0,0,0,0,1
41,167000,1,0,0,0,1,0,0,0,1,0
25,42700,1,0,0,0,1,1,0,0,0,0
29,70000,1,0,0,1,0,1,0,0,0,0
35,120000,1,0,0,0,1,0,0,0,0,1
35,44000,1,0,0,0,1,0,0,1,0,0
38,145000,1,0,0,1,0,1,0,0,0,0
31,110000,1,0,0,0,1,0,0,0,1,0
46,102000,0,0,1,1,0,1,0,0,0,0
25,128000,1,0,0,1,0,1,0,0,0,0
38,165000,0,0,1,0,1,1,0,0,0,0
33,115000,0,0,1,0,1,0,0,0,0,1
28,44000,1,0,0,0,1,1,0,0,0,0
36,130,0,1,0,0,1,0,0,1,0,0
30,63000,1,0,0,1,0,0,0,0,0,1
25,55000,1,0,0,1,0,0,0,1,0,0
38,180000,1,0,0,0,1,0,1,0,0,0
38,210000,1,0,0,1,0,0,0,0,1,0
46,320000,1,0,0,1,0,1,0,0,0,0
26,55000,1,0,0,0,1,0,0,0,0,1
32,200600,1,0,0,0,1,0,0,0,1,0
23,53000,1,0,0,0,1,0,0,1,0,0
43,85500,1,0,0,0,1,0,1,0,0,0
33,84000,1,0,0,0,1,0,0,0,0,1
42,75000,0,0,1,0,1,0,0,1,0,0
37,110000,0,0,1,1,0,0,0,0,0,1
28,66000,1,0,0,1,0,1,0,0,0,0
27,95000,1,0,0,0,1,0,0,0,0,1
30,1,1,0,0,0,1,0,0,0,0,1
27,190000,1,0,0,0,1,1,0,0,0,0
46,128000,0,1,0,0,1,0,0,1,0,0
40,55000,1,0,0,1,0,0,0,0,1,0
40,115000,1,0,0,1,0,0,0,0,0,1
38,132000,1,0,0,0,1,1,0,0,0,0
36,140000,1,0,0,0,1,0,0,0,0,1
30,95000,0,0,1,0,1,1,0,0,0,0
45,82500,1,0,0,0,1,1,0,0,0,0
37,230000,1,0,0,0,1,1,0,0,0,0
35,200000,1,0,0,0,1,0,0,0,1,0
24,35000,1,0,0,1,0,0,0,0,0,1
41,90000,0,1,0,1,0,1,0,0,0,0
30,100000,1,0,0,0,1,0,0,1,0,0
27,64000,0,0,1,0,1,1,0,0,0,0
46,82000,1,0,0,1,0,1,0,0,0,0
24,51000,1,0,0,1,0,0,0,0,1,0
32,70000,1,0,0,1,0,0,0,0,0,1
22,40000,1,0,0,0,1,0,0,0,0,1
25,35.367,0,1,0,1,0,0,1,0,0,0
24,52000,1,0,0,0,1,1,0,0,0,0
46,63000,1,0,0,0,1,0,0,0,1,0
40,150000,1,0,0,0,1,0,0,0,1,0
24,88000,1,0,0,0,1,1,0,0,0,0
35,108000,1,0,0,1,0,1,0,0,0,0
31,60240,1,0,0,0,1,0,0,1,0,0
27,165000,1,0,0,1,0,0,0,1,0,0
25,40000,1,0,0,1,0,0,0,0,0,1
35,68000,1,0,0,0,1,0,0,0,0,1
42,80000,1,0,0,1,0,1,0,0,0,0
35,88000,1,0,0,0,1,0,0,1,0,0
33,180000,0,0,1,1,0,0,0,0,1,0
46,70000,1,0,0,1,0,0,1,0,0,0
46,40000,1,0,0,1,0,0,0,1,0,0
37,80000,1,0,0,1,0,1,0,0,0,0
26,30000,1,0,0,0,1,0,0,1,0,0
23,30600,1,0,0,1,0,0,0,0,0,1
22,50000,1,0,0,0,1,0,0,1,0,0
46,92400,1,0,0,1,0,1,0,0,0,0
44,120000,1,0,0,0,1,0,0,0,1,0
25,56000,1,0,0,0,1,0,0,1,0,0
27,60640,1,0,0,1,0,0,1,0,0,0
24,105000,0,0,1,0,1,0,1,0,0,0
36,100000,0,0,1,1,0,1,0,0,0,0
25,44000,1,0,0,0,1,1,0,0,0,0
37,90000,1,0,0,0,1,1,0,0,0,0
24,100000,1,0,0,0,1,1,0,0,0,0
26,27000,1,0,0,0,1,1,0,0,0,0
32,84000,1,0,0,1,0,1,0,0,0,0
33,168880,0,0,1,1,0,0,0,0,0,1
31,80000,1,0,0,1,0,0,0,0,1,0
38,130000,1,0,0,1,0,0,0,0,1,0
33,44000,1,0,0,0,1,0,0,0,0,1
40,100000,1,0,0,1,0,1,0,0,0,0
26,80000,0,1,0,0,1,0,0,1,0,0
37,106000,1,0,0,1,0,1,0,0,0,0
31,260000,1,0,0,1,0,0,0,1,0,0
38,160000,1,0,0,0,1,1,0,0,0,0
31,60000,1,0,0,0,1,0,0,0,0,1
24,114000,1,0,0,0,1,0,1,0,0,0
28,16875,1,0,0,1,0,0,0,1,0,0
33,32000,1,0,0,1,0,1,0,0,0,0
37,100000,1,0,0,1,0,0,0,0,1,0
41,80000,1,0,0,1,0,1,0,0,0,0
